scenario,effect
white_only_low_drift,-0.003847829253147028
white_only_low_drift,-0.03281609818311684
white_only_low_drift,0.04356081952621918
white_only_low_drift,0.020527488140778427
white_only_low_drift,-0.02913735027876016
white_only_low_drift,0.006130361397311157
white_only_low_drift,-0.028585530305701407
white_only_low_drift,-0.06981610987165329
white_only_low_drift,-0.04102603768846888
white_only_low_drift,0.03087168514381891
white_only_low_drift,0.096562636918655
white_only_low_drift,0.0436760937281494
white_only_low_drift,0.03589248633020678
white_only_low_drift,-0.01658346594481458
white_only_low_drift,0.030910791113146624
white_only_low_drift,-0.01456507941981608
white_only_low_drift,0.05329231428232181
white_only_low_drift,0.038203130796117646
white_only_low_drift,-0.028412135465775534
white_only_low_drift,-0.06064512440111494
white_only_low_drift,0.020279988528428217
white_only_low_drift,0.025835048344278355
white_only_low_drift,-0.03129450203231644
white_only_low_drift,0.0271731950099095
white_only_low_drift,-0.01962395033561637
white_only_low_drift,0.022414626854936462
white_only_low_drift,-0.0025922645847409054
white_only_low_drift,0.023543933723616378
white_only_low_drift,0.023120249862166736
white_only_low_drift,0.033999336493239996
white_only_low_drift,-0.081238190025668
white_only_low_drift,-0.006327783912385199
white_only_low_drift,-0.06211550126972212
white_only_low_drift,0.10367089655449664
white_only_low_drift,-0.007250467086744317
white_only_low_drift,0.032696415727089534
white_only_low_drift,-0.008623207588655868
white_only_low_drift,0.08087409056029427
white_only_low_drift,0.025618432879222386
white_only_low_drift,-0.00967783392868568
white_only_low_drift,0.009354728115877342
white_only_low_drift,0.023538472710180336
white_only_low_drift,-0.013670810668822558
white_only_low_drift,0.026221528830231267
white_only_low_drift,0.009298930017228257
white_only_low_drift,0.007928097877136997
white_only_low_drift,-0.011771179393215425
white_only_low_drift,0.07850853902060684
white_only_low_drift,0.0016494647183989686
white_only_low_drift,0.008640332735851408
white_only_low_drift,0.006258611945095027
white_only_low_drift,0.06744450041956361
white_only_low_drift,-0.014897214963803723
white_only_low_drift,0.05472248296663637
white_only_low_drift,0.08817073906936312
white_only_low_drift,0.03089900015804542
white_only_low_drift,0.10630343886331507
white_only_low_drift,-0.0246597544136076
white_only_low_drift,-0.050357690843139416
white_only_low_drift,0.055801624652233664
white_only_low_drift,-0.037295747613557764
white_only_low_drift,0.00012579165875695186
white_only_low_drift,0.03247991317435442
white_only_low_drift,-0.020393108091308537
white_only_low_drift,-0.06808329135899885
white_only_low_drift,-0.023990014368976048
white_only_low_drift,-0.02293609355779133
white_only_low_drift,-0.03993980938779232
white_only_low_drift,0.09105358761404761
white_only_low_drift,0.019954668901265266
white_only_low_drift,0.02783340412493454
white_only_low_drift,-0.002562143999966293
white_only_low_drift,0.012880800940601844
white_only_low_drift,0.01963571480744805
white_only_low_drift,-0.011939122032158703
white_only_low_drift,0.04438637451309925
white_only_low_drift,0.019147907942730052
white_only_low_drift,-0.03343826302913182
white_only_low_drift,0.04673183049210841
white_only_low_drift,-0.03743339861340968
white_only_low_drift,-0.07074867850041693
white_only_low_drift,0.015197776335555163
white_only_low_drift,-0.07181212467621285
white_only_low_drift,-0.05299870511500504
white_only_low_drift,0.035899772163253796
white_only_low_drift,-0.03831096102366731
white_only_low_drift,0.03272926821465687
white_only_low_drift,0.019444422378292997
white_only_low_drift,0.05506998436355712
white_only_low_drift,-0.06372992223539789
white_only_low_drift,0.0269026619270889
white_only_low_drift,-0.03435356263614016
white_only_low_drift,-0.0214207529731551
white_only_low_drift,0.08910590601232984
white_only_low_drift,-0.015065063774976545
white_only_low_drift,-0.016354700802351574
white_only_low_drift,-0.010557277000252802
white_only_low_drift,0.0164633451795905
white_only_low_drift,-0.002722173814919071
white_only_low_drift,-0.06026649594697907
white_only_low_drift,0.07170396357709391
white_only_low_drift,-0.02757357957786638
white_only_low_drift,0.03837696907437585
white_only_low_drift,-0.02509307068873362
white_only_low_drift,-0.02195547069382453
white_only_low_drift,-0.03350892524041138
white_only_low_drift,-0.00724462992269953
white_only_low_drift,0.0027896210414839473
white_only_low_drift,-0.026657554205007344
white_only_low_drift,0.07034539132369472
white_only_low_drift,-0.008466072118362172
white_only_low_drift,-0.015029197224544655
white_only_low_drift,0.04907580897645718
white_only_low_drift,0.05059479513619221
white_only_low_drift,0.014461637309259756
white_only_low_drift,-0.0673691779031578
white_only_low_drift,0.010048880801656335
white_only_low_drift,-0.02340080374998249
white_only_low_drift,0.08541736167406008
white_only_low_drift,0.05869267978259944
white_only_low_drift,0.006046810453682855
white_only_low_drift,-0.008856027488516077
white_only_low_drift,-0.021190186936004746
white_only_low_drift,-0.05306183782307326
white_only_low_drift,-0.08799504658970819
white_only_low_drift,0.00241766446797248
white_only_low_drift,0.01971992404699896
white_only_low_drift,-0.009547089791118957
white_only_low_drift,0.04787284886575134
white_only_low_drift,0.04510216174068413
white_only_low_drift,0.07826108805128855
white_only_low_drift,-0.016382596571261288
white_only_low_drift,0.010562824248592312
white_only_low_drift,0.02969069481726723
white_only_low_drift,-0.01155166579397654
white_only_low_drift,0.012608778974792456
white_only_low_drift,0.009361667596147927
white_only_low_drift,0.05657951424775204
white_only_low_drift,0.04732853789229183
white_only_low_drift,0.007951955474737149
white_only_low_drift,-0.0424110645175155
white_only_low_drift,-0.01724063851457125
white_only_low_drift,0.03574421206858358
white_only_low_drift,0.019411749010304652
white_only_low_drift,-0.03768033157059075
white_only_low_drift,-0.04780917233711372
white_only_low_drift,-0.012629264015853237
white_only_low_drift,-0.039205902440111476
white_only_low_drift,0.023342407206160695
white_only_low_drift,-0.05184470882048001
white_only_low_drift,0.048887980804341646
white_only_low_drift,-0.014699505182997119
white_only_low_drift,-0.015527782858792083
white_only_low_drift,-0.016960796694693137
white_only_low_drift,0.03863492386712086
white_only_low_drift,0.039898676313112086
white_only_low_drift,0.05799536237138403
white_only_low_drift,-0.039416649794988545
white_only_low_drift,0.018912255781168286
white_only_low_drift,-0.011451757537062013
white_only_low_drift,0.03371658937569055
white_only_low_drift,-0.08143050172187247
white_only_low_drift,0.06943292586296618
white_only_low_drift,0.0014661064462456463
white_only_low_drift,0.0015148253492828778
white_only_low_drift,0.07536090919086541
white_only_low_drift,-0.006821475728050752
white_only_low_drift,-0.06184794573498119
white_only_low_drift,0.06197437541313759
white_only_low_drift,-0.005563105828594372
white_only_low_drift,-0.031331177577838126
white_only_low_drift,0.02986372845441393
white_only_low_drift,-0.009019016580459144
white_only_low_drift,0.015164348966032137
white_only_low_drift,0.015171144059830471
white_only_low_drift,-0.041020087183334275
white_only_low_drift,0.006833240997182188
white_only_low_drift,-0.0013370631204784045
white_only_low_drift,0.0405163085000636
white_only_low_drift,-0.035313308773394114
white_only_low_drift,0.008143442129708134
white_only_low_drift,-0.06840607164581859
white_only_low_drift,0.041010233087158426
white_only_low_drift,-0.04297418098983179
white_only_low_drift,0.01849584090747103
white_only_low_drift,0.06919322577144374
white_only_low_drift,-0.04399135384208394
white_only_low_drift,0.054702453504178836
white_only_low_drift,0.1159624640344808
white_only_low_drift,-0.08756070004865593
white_only_low_drift,0.028540323772399595
white_only_low_drift,0.04253100897595939
white_only_low_drift,-0.04294621897644055
white_only_low_drift,-0.03263145398805402
white_only_low_drift,-0.03987767162957537
white_only_low_drift,0.0384877418499818
white_only_low_drift,-0.04511783923186388
white_only_low_drift,0.019276606898140036
white_only_low_drift,-0.033030988341298737
white_only_low_drift,0.06000843990396834
white_only_low_drift,0.07447857561593094
white_only_low_drift,0.04377515340130486
white_only_low_drift,0.025904999102239437
white_only_low_drift,-0.02587133514579698
white_only_low_drift,-0.04628723733322873
white_only_low_drift,0.05140955524296917
white_only_low_drift,0.08223832534123064
white_only_low_drift,0.012366680853752504
white_only_low_drift,0.06344080271053708
white_only_low_drift,0.007428045068569922
white_only_low_drift,0.034457772377528284
white_only_low_drift,-0.09953550797586248
white_only_low_drift,0.0012458019451265373
white_only_low_drift,0.060614494682630776
white_only_low_drift,0.05001986684076595
white_only_low_drift,0.10268791526280147
white_only_low_drift,0.025911476975817582
white_only_low_drift,0.012403997399355604
white_only_low_drift,0.05596769311541447
white_only_low_drift,0.006695744092724998
white_only_low_drift,0.019958509542345015
white_only_low_drift,0.059822678775334676
white_only_low_drift,0.04675693230452699
white_only_low_drift,0.023965278510906796
white_only_low_drift,0.007373335860452357
white_only_low_drift,0.017077327287707555
white_only_low_drift,-0.019347536739431695
white_only_low_drift,-0.055796407947155874
white_only_low_drift,-0.02664806375789186
white_only_low_drift,-0.03444470142035386
white_only_low_drift,2.2718878368549467e-05
white_only_low_drift,-0.008496599875935373
white_only_low_drift,-0.0634968512344371
white_only_low_drift,-0.01263222551270296
white_only_low_drift,-0.05466796221855737
white_only_low_drift,-0.04167227701431911
white_only_low_drift,0.09084580502748935
white_only_low_drift,0.0672050621851189
white_only_low_drift,0.017340770299960895
white_only_low_drift,0.04121254741144752
white_only_low_drift,-0.013629350211224411
white_only_low_drift,-0.0678729185483673
white_only_low_drift,0.0536778442527098
white_only_low_drift,0.07237311145578791
white_only_low_drift,0.08593063668687288
white_only_low_drift,0.02537953797763473
white_only_low_drift,0.04042188160239038
white_only_low_drift,0.0028539661111797454
white_only_low_drift,0.019370021124497816
white_only_low_drift,0.06441924097922766
white_only_low_drift,0.09354504916129117
white_only_low_drift,-0.017167930573128848
white_only_low_drift,-0.04908727722437793
white_only_low_drift,-0.0113836383516005
white_only_low_drift,0.026182313768009724
white_only_low_drift,-0.03963966986029907
white_only_low_drift,-0.029694125474878333
white_only_low_drift,-0.018323437980251767
white_only_low_drift,0.0383272744309002
white_only_low_drift,0.04627222849327803
white_only_low_drift,-0.0006118656077432338
white_only_low_drift,0.06426427798036642
white_only_low_drift,0.016808736326641066
white_only_low_drift,-0.0189144684422686
white_only_low_drift,-0.019519723054394367
white_only_low_drift,-0.009462633346797117
white_only_low_drift,-0.05071271694451371
white_only_low_drift,-0.0179945455290981
white_only_low_drift,0.004233019194209209
white_only_low_drift,-0.018208458517876114
white_only_low_drift,0.012169119250417526
white_only_low_drift,0.03079188339379285
white_only_low_drift,0.05720922103223433
white_only_low_drift,-0.03890318215664863
white_only_low_drift,0.021257310362395837
white_only_low_drift,0.015583587227891188
white_only_low_drift,0.002560533934442666
white_only_low_drift,0.05810209645730695
white_only_low_drift,0.0046448404327092685
white_only_low_drift,0.02308827241526766
white_only_low_drift,-0.024967091782926942
white_only_low_drift,-0.0023622384340320213
white_only_low_drift,0.029772400897041418
white_only_low_drift,0.01711693504301645
white_only_low_drift,0.035612419043021565
white_only_low_drift,0.020580057560526707
white_only_low_drift,-0.05912412169229611
white_only_low_drift,0.038490872587696845
white_only_low_drift,0.03176473187522147
white_only_low_drift,0.013742834465636636
white_only_low_drift,-0.0338946738807909
white_only_low_drift,-0.015376648445085586
white_only_low_drift,-0.009629028542610024
white_only_low_drift,0.05979772380593104
white_only_low_drift,0.07388543621567199
white_only_low_drift,-0.012008900346545864
white_only_low_drift,0.012899701830643151
white_only_low_drift,-0.08668016910012369
white_only_low_drift,0.007279984087168567
white_only_low_drift,-0.009085312007515889
white_only_low_drift,0.0064419666423712885
white_only_low_drift,0.06095403697585998
white_only_low_drift,-0.027847894785651722
white_only_low_drift,-0.025418679524335547
white_only_low_drift,-0.044758257515586555
white_only_low_drift,0.10908266921259946
white_only_low_drift,0.01624516999556544
white_only_low_drift,0.025739729880374512
white_only_low_drift,0.01841322757717792
white_only_low_drift,-0.011155691848608373
white_only_low_drift,-0.02342054894413076
white_only_low_drift,-0.044459797937899365
white_only_low_drift,-0.008379624506257205
white_only_low_drift,-0.02876333397633697
white_only_low_drift,0.019722875992687544
white_only_low_drift,0.03125922042172641
white_only_low_drift,-0.00574798193899588
white_only_low_drift,-0.045722662918000395
white_only_low_drift,0.0021758178332743627
white_only_low_drift,0.030758777544791727
white_only_low_drift,-0.026169277978636468
white_only_low_drift,-0.011240535764137305
white_only_low_drift,0.0907512178957638
white_only_low_drift,-0.00493435076115975
white_only_low_drift,0.028105570730603824
white_only_low_drift,-0.10590707343877942
white_only_low_drift,0.0119041493694933
white_only_low_drift,0.01578965794007947
white_only_low_drift,0.027332991537599133
white_only_low_drift,-0.017792487455409844
white_only_low_drift,0.025463365361705986
white_only_low_drift,-0.07928538440236388
white_only_low_drift,-0.013100879490329592
white_only_low_drift,0.013192902347501145
white_only_low_drift,-0.03438406559728675
white_only_low_drift,-0.0482821490335609
white_only_low_drift,-0.0408169507413495
white_only_low_drift,-0.04147979584839048
white_only_low_drift,0.003574908336559962
white_only_low_drift,-0.06046560828289016
white_only_low_drift,0.011549360365369687
white_only_low_drift,0.06942628047659405
white_only_low_drift,0.024074803968062913
white_only_low_drift,0.005657929689934171
white_only_low_drift,0.04403626504798877
white_only_low_drift,-0.010924877401619987
white_only_low_drift,-0.010829014211568594
white_only_low_drift,-0.017977997703110177
white_only_low_drift,-0.003637948997623819
white_only_low_drift,0.0020041053302378153
white_only_low_drift,0.0066656055605042175
white_only_low_drift,-0.043424387452549645
white_only_low_drift,-0.006746600853158702
white_only_low_drift,-0.01767540139173726
white_only_low_drift,0.021826203272114097
white_only_low_drift,0.013048803442578083
white_only_low_drift,-0.021998591496504905
white_only_low_drift,-0.00667718723870539
white_only_low_drift,-0.0599488462889918
white_only_low_drift,-0.03380971219949927
white_only_low_drift,-0.053874798751445005
white_only_low_drift,0.00106965110077617
white_only_low_drift,0.1159221804312267
white_only_low_drift,0.04193597226689466
white_only_low_drift,-0.028121777268837952
white_only_low_drift,0.012386520342574647
white_only_low_drift,0.0062582115496688795
white_only_low_drift,0.011404780390579211
white_only_low_drift,-0.009410171738948508
white_only_low_drift,-0.020663015811166294
white_only_low_drift,-0.06607352020216842
white_only_low_drift,-0.015236730785861546
white_only_low_drift,0.0009875242608047285
white_only_low_drift,-0.03478150380929168
white_only_low_drift,0.08086611211895284
white_only_low_drift,0.03262322569168161
white_only_low_drift,-0.011006974681643716
white_only_low_drift,-0.04325151673619301
white_only_low_drift,-0.010156469552709213
white_only_low_drift,-0.04963888059026522
white_only_low_drift,0.05007959985451389
white_only_low_drift,0.10542725375055587
white_only_low_drift,0.09412531675276564
white_only_low_drift,-0.02574315367186003
white_only_low_drift,0.08909999437922486
white_only_low_drift,-0.048130533339755255
white_only_low_drift,-0.03527373576341056
white_only_low_drift,0.013880795659721362
white_only_low_drift,0.0032862054973523402
white_only_low_drift,0.0027738611450136286
white_only_low_drift,-0.01667417361417195
white_only_low_drift,-0.04272320441434618
white_only_low_drift,-0.009424896552262446
white_only_low_drift,-0.020201649204655947
white_only_low_drift,-0.03779393599431308
white_only_low_drift,0.027529550348449866
white_only_low_drift,0.017428266306751122
white_only_low_drift,0.05057289988711822
white_only_low_drift,-0.040346422356583866
white_only_low_drift,-0.0485408267459559
white_only_low_drift,-0.03425722292998634
white_only_low_drift,-0.011702819530231306
white_only_low_drift,0.018092203315667216
white_only_low_drift,0.02503543862262783
white_only_low_drift,0.009886778285672776
white_only_low_drift,0.013042485743894022
white_only_low_drift,-0.033355265113176935
white_only_low_drift,0.0595545755571425
white_only_low_drift,0.10060243122151934
white_only_low_drift,0.03901636253736293
white_only_low_drift,0.029915441360090916
white_only_low_drift,0.040368077840501254
white_only_low_drift,0.008105549271694323
white_only_low_drift,-0.02617673806053633
white_only_low_drift,-0.06640420749797152
white_only_low_drift,0.018595759000696988
white_only_low_drift,0.025170049657355698
white_only_low_drift,-0.02862182809681299
white_only_low_drift,0.04856900496479935
white_only_low_drift,-0.05257654063141941
white_only_low_drift,-0.015779648669007107
white_only_low_drift,0.04353773793455579
white_only_low_drift,0.006433026804471054
white_only_low_drift,0.04523845280565719
white_only_low_drift,-0.06065499152424936
white_only_low_drift,0.07138806750456483
white_only_low_drift,0.0017522476553357424
white_only_low_drift,-0.05445521431579309
white_only_low_drift,0.05386897311811402
white_only_low_drift,0.07176195111825767
white_only_low_drift,-0.031001041618337638
white_only_low_drift,-0.00536882266611502
white_only_low_drift,-0.05149680382031949
white_only_low_drift,-0.05562323046901682
white_only_low_drift,0.02712576984161602
white_only_low_drift,-0.015274337560122031
white_only_low_drift,0.04121251922728908
white_only_low_drift,-0.05197790273208966
white_only_low_drift,-0.045205701682273475
white_only_low_drift,-0.03167467095348345
white_only_low_drift,-0.025034039776093114
white_only_low_drift,-0.009917046251040146
white_only_low_drift,0.03318583346024542
white_only_low_drift,-0.007400120237587515
white_only_low_drift,-0.029743419609129573
white_only_low_drift,-0.04908919535940656
white_only_low_drift,-0.041033952140903746
white_only_low_drift,-0.020963074470493254
white_only_low_drift,-0.03187631144902883
white_only_low_drift,-0.0327539029930877
white_only_low_drift,0.04850910622086925
white_only_low_drift,0.0019140134555562793
white_only_low_drift,0.08995424421115351
white_only_low_drift,0.05718531852167355
white_only_low_drift,0.014846997024222042
white_only_low_drift,-0.013012121173374663
white_only_low_drift,0.02767611823201041
white_only_low_drift,-0.0137361367577081
white_only_low_drift,-0.014756701757522306
white_only_low_drift,0.00675740112322315
white_only_low_drift,0.03575462473630214
white_only_low_drift,0.004592050151608185
white_only_low_drift,-0.06708822376045628
white_only_low_drift,-0.022995723682619096
white_only_low_drift,0.0010914077501474884
white_only_low_drift,0.09823605082569976
white_only_low_drift,0.031512382033804825
white_only_low_drift,-0.04181212246650007
white_only_low_drift,0.020329727402298797
white_only_low_drift,-0.030534007624729936
white_only_low_drift,0.02875832093936692
white_only_low_drift,-0.07294838455015723
white_only_low_drift,-0.03262646389600765
white_only_low_drift,0.026335110815322013
white_only_low_drift,-0.05603772602211521
white_only_low_drift,0.002483673776817713
white_only_low_drift,0.0005620073912971646
white_only_low_drift,-5.9171392722379146e-05
white_only_low_drift,0.02788308909032372
white_only_low_drift,0.004893085722411539
white_only_low_drift,0.09619621238007188
white_only_low_drift,-0.07792995931319241
white_only_low_drift,0.02130683047818263
white_only_low_drift,0.04126003629010379
white_only_low_drift,0.04776101387321613
white_only_low_drift,0.012891572248122402
white_only_low_drift,0.014675889346458554
white_only_low_drift,-0.03681550082336715
white_only_low_drift,0.013329330750964458
white_only_low_drift,0.01298135481782188
white_only_low_drift,-0.059850194936504425
white_only_low_drift,0.05415541916450689
white_only_low_drift,0.004153604863431998
white_only_low_drift,-0.009592900298936613
white_only_low_drift,-0.030887592239466966
white_only_low_drift,0.025109248358059444
white_only_low_drift,0.00926119857345134
white_only_low_drift,0.054442521735024785
white_only_low_drift,0.02036942442150058
white_only_low_drift,0.020591523528008554
white_only_low_drift,-0.04561824384875904
white_only_low_drift,-0.03922528035791027
white_only_low_drift,-0.028085868884005605
white_only_low_drift,-0.001980605923852269
white_only_low_drift,-0.04950132268322881
white_only_low_drift,0.0027718968043854986
white_only_low_drift,0.029403173684406703
white_only_low_drift,-0.05253425461912381
white_only_low_drift,-0.028263170320983827
white_only_low_drift,0.012836829425651924
white_only_low_drift,0.04700048688832864
white_only_low_drift,0.02176404534690754
white_only_low_drift,0.021765999741827163
white_only_low_drift,-0.0050346888259103495
white_only_low_drift,-0.01936663528172719
white_only_low_drift,0.030762123055871726
white_only_low_drift,-0.0283283654947388
white_only_low_drift,0.03932574005447115
white_only_low_drift,-0.04443903157944486
white_only_low_drift,0.056972413949168854
white_only_low_drift,0.06298320779543622
white_only_low_drift,-0.020614118768215978
white_only_low_drift,0.030454394457166883
white_only_low_drift,0.015369651739079643
white_only_low_drift,-0.023308732718414826
white_only_low_drift,0.001867754467487548
white_only_low_drift,0.006450327113517035
white_only_low_drift,0.00965106022199802
white_only_low_drift,-0.05802936316899285
white_only_low_drift,0.018400433826300716
white_only_low_drift,-0.01742205285426393
white_only_low_drift,0.015574308321333136
white_only_low_drift,-0.0666723687985538
white_only_low_drift,-0.10493434245825883
white_only_low_drift,-0.0030241709786036353
white_only_low_drift,-0.044874927397287406
white_only_low_drift,7.078724313749896e-05
white_only_low_drift,0.015018284000651555
white_only_low_drift,-0.055881800424131836
white_only_low_drift,-0.08137756616079272
white_only_low_drift,-0.05802885125375841
white_only_low_drift,-0.006968050543763454
white_only_low_drift,-0.005216870295427972
white_only_low_drift,-0.0076330227396950445
white_only_low_drift,-0.00661195706588516
white_only_low_drift,0.003946425583620433
white_only_low_drift,-0.01504846458080257
white_only_low_drift,-0.03872565220331675
white_only_low_drift,-0.02662844584894572
white_only_low_drift,-0.06954176670901122
white_only_low_drift,-0.017989285550904927
white_only_low_drift,-0.021040542574551985
white_only_low_drift,0.056540254251999655
white_only_low_drift,0.02201532438056983
white_only_low_drift,0.011965478315776268
white_only_low_drift,0.012915960626133843
white_only_low_drift,-0.0028153412681884704
white_only_low_drift,0.0327131739024345
white_only_low_drift,0.024295276786423875
white_only_low_drift,-0.042294501362754616
white_only_low_drift,0.00523960889121923
white_only_low_drift,0.09250307486552067
white_only_low_drift,-0.008786311012406345
white_only_low_drift,-0.09145522985831961
white_only_low_drift,0.06812146398451391
white_only_low_drift,0.009901279595074947
white_only_low_drift,0.00046349961311623056
white_only_low_drift,0.0009361304656555214
white_only_low_drift,-0.04899568632457915
white_only_low_drift,-0.012117265416808048
white_only_low_drift,-0.01673064111204342
white_only_low_drift,0.05557408780912376
white_only_low_drift,-0.047114704227410015
white_only_low_drift,-0.009748434168602077
white_only_low_drift,-0.056904198507046866
white_only_low_drift,0.0027663009454892973
white_only_low_drift,-0.020218814988912537
white_only_low_drift,0.09652946168391949
white_only_low_drift,-0.008445118156781534
white_only_low_drift,-0.010181058305787888
white_only_low_drift,0.0016593302474487426
white_only_low_drift,-0.014418283666468579
white_only_low_drift,-0.02991958163643879
white_only_low_drift,-0.0336348813216307
white_only_low_drift,-0.0028162109715761108
white_only_low_drift,-0.049278148525346274
white_only_low_drift,-0.05659738553304067
white_only_low_drift,0.040732985171741454
white_only_low_drift,0.016186399046067806
white_only_low_drift,0.013031933562877823
white_only_low_drift,-0.0043954526146604
white_only_low_drift,-0.03300229536936386
white_only_low_drift,-0.045950222949415226
white_only_low_drift,0.044890157433722294
white_only_low_drift,-0.0012945248545343235
white_only_low_drift,-0.025975972841380313
white_only_low_drift,0.04431937917667847
white_only_low_drift,0.007505494907646348
