i,temp,sensor,resid,sched
237,20.40820164082149,1.3840479662729488,1.1087515412485678,1
238,20.48332158257341,0.3558806318272759,0.03571169900142668,1
239,20.364241384410857,-0.1630438319630581,-0.4120808257001403,1
240,20.497091609164343,-0.44257044096913933,-0.7709648277985144,1
241,20.54096201858093,-0.3336968607039697,-0.6882970091844984,1
242,20.443120633650018,1.8498375281804473,1.553682423801758,1
243,20.540219803884774,1.2928795686109635,0.9387227782317173,1
244,20.452005230914768,-0.1471877946146541,-0.44865006711378747,1
245,20.497368737662637,-0.9560649162515167,-1.2846248443527786,1
246,20.485203192337337,1.9640094442427831,1.6427165415782732,1
247,20.498693376074446,1.8688779024444535,1.5395267084545086,1
248,20.572347686756704,1.5469830225278742,1.1736348078584418,1
249,20.542060798402943,1.1662255466444045,0.8109690477330116,1
250,20.46611392764271,-1.6079700091968043,-1.9178600385502194,1
251,20.363751888682206,-1.0734063491514292,-1.322150945152431,1
252,20.548740168886514,0.8936575737752235,0.5344111875297481,1
253,20.544195476371897,0.04108824963605151,-0.31544338809442884,1
254,20.516275576385727,0.5647268146317777,0.22487298442786519,1
255,20.482090461551213,-0.2366859225244337,-0.5561194515895136,1
256,20.591920391966177,-0.3023375194747761,-0.687377388140805,1
257,20.42463940674427,0.8076608188000454,0.5225453795111883,1
258,20.476781082901695,-0.11506476165195034,-0.43132676090330657,1
259,20.444682735675723,0.2636288005102001,-0.033459417415975246,1
260,20.53856535466591,0.5781018448250198,0.22493333111038794,1
261,20.498672874079922,0.5304602132255309,0.20112126599573776,1
262,20.629559518985378,1.5359962645326655,1.1284728584540642,1
263,20.52689032161659,1.6840613762916767,1.3378668830484415,1
264,20.516059649770373,-1.0591327533855326,-1.3988576009450755,1
265,20.558635020032195,0.06540194237602126,-0.2997550819087538,1
266,20.495390159451535,-0.35187557021767873,-0.6792536048810225,1
267,20.47980453761046,1.0409143576894206,0.7228463134406593,1
268,20.562750298670704,-0.7328566577184684,-1.100471922365323,1
269,20.513549080269524,1.081142735549818,0.7429175636674079,1
270,20.588798727212872,1.0514614627120666,0.6682863043044511,1
271,20.558738997990382,0.9107338892896855,0.545514754310584,1
272,20.549821051501006,-0.6463184996102667,-1.0062105454824672,1
273,20.549422518340485,0.11182490960555036,-0.24782907454911474,1
274,20.543684484172218,-0.7572579364929508,-1.1134843356818172,1
275,20.57037642612711,0.7360207142871427,0.36385002193624905,1
276,20.53213870081185,1.2712600255475999,0.9219304401984343,1
277,20.45611476498051,-1.250353494427169,-1.5542705757976174,1
278,20.559890004806544,-0.4941276504242904,-0.8600343333584786,1
279,20.534970143452657,0.1544147674849209,-0.1966061654482002,1
280,20.491153970500672,-0.23960198276870165,-0.5644495519216506,1
281,20.601034247925668,1.8506126061069155,1.4601286228275627,1
282,20.54498770345478,0.17858865440129754,-0.1784162160704255,1
283,20.47873827507539,0.5368296462616001,0.21939852841091,1
284,20.564261726204432,-0.7761439704803035,-1.1446620785295476,1
285,20.536261713240673,1.8619335678453626,1.510141122394563,1
286,20.486922638415955,0.45501181570540816,0.13269181083903825,1
287,20.589609332650415,1.124895273733656,0.7412359043699113,1
288,20.523472045459116,0.3982386846891442,0.05408608098903983,1
289,20.613918539971007,-1.7551085942363405,-2.153288942579849,1
290,20.535125527955472,-1.2795219745796256,-1.6306357256400268,1
291,20.630852319537052,-0.9121090772751139,-1.3204047310616844,1
292,20.60527117466534,0.8319584774505774,0.4389435879465079,1
293,20.5914304948247,-0.15725423921237575,-0.542001470360455,1
294,20.550208230680564,0.756537478452314,0.3964141531042493,1
295,20.635240531669712,0.6660074512016934,0.25509052164513335,1
296,20.617177776281935,0.6178705335700694,0.21774329731134,1
297,20.575880037007817,1.2627923496024829,0.8873341038214162,1
298,20.62503186502484,0.5556887843374818,0.15086994888191874,1
299,20.546720893548017,-1.3154801286141766,-1.6735203112036463,1
300,20.53601170729283,-0.3591029055161195,-0.7107460112099457,1
301,20.59722167669227,2.017774352936235,1.6295677893196823,1
302,20.60755583878133,-0.7089435812619527,-1.1033232030325493,1
303,20.627395329631106,1.738635842029058,1.3324052032425846,1
304,20.61125234104969,2.0193855292512524,1.6227978210124476,1
305,20.672035673476703,-0.19165599292961966,-0.6245523097072562,1
306,20.54747481744642,0.6729767021384482,0.3144861670164306,1
307,20.642416313218867,-1.016678195175872,-1.431881540643262,1
308,20.627282151823252,1.1489243782702288,0.7427613456605899,1
309,20.685810548116166,-0.3660499616641595,-0.8071746284019821,1
310,20.626245796497194,-0.9343922028653953,-1.3399361739932345,1
311,20.63781518882309,-0.010022486052271518,-0.42247737371298655,1
312,20.712064197614698,-0.0298062358087669,-0.48661338398181536,1
313,20.66581454784486,-0.185475077737073,-0.6146552373673755,1
314,20.658427786529057,0.5916936828932338,0.1669259668437002,1
315,20.610493344733015,0.19769686114240953,-0.1984374645810884,1
316,20.6389475001688,-0.2797109802967088,-0.6928422482701495,1
317,20.55137936031987,1.2800400381491222,0.9192171445818764,1
318,20.593813730270682,2.778229274469255,2.392058429981648,1
319,20.670349667191086,0.4676930594504554,0.03580386978767219,1
320,20.5510415703326,-0.37332558079561434,-0.7339466972649873,1
321,20.646644598793443,-0.604326268761267,-1.0220553586981955,1
322,20.644891714294033,0.9773621791925957,0.5606801657248499,1
323,20.665454939216982,0.14319270561395797,-0.2857726436666072,1
324,20.56318511739042,0.3534461207870848,-0.014428880567996294,1
325,20.548456950364365,-1.6651511339881189,-2.0242283411175253,1
326,20.70747810460954,-0.7070889370436715,-1.1611566063333123,1
327,20.65953598927912,-0.7660319328807819,-1.1914616280984052,1
328,20.676508103896037,1.3500710384226469,0.9145031385180438,1
329,20.73883157586321,0.17345650951235558,-0.29933999330167194,1
330,20.668691902384545,-2.0838096638754338,-2.5147085963244895,1
331,20.563792555775272,0.8206820709182505,0.45244421939279533,1
332,20.64839558193174,1.522048539155974,1.1032735085180674,1
333,20.70691871693494,1.7288385062089935,1.275104984247041,1
334,20.646729459196965,-2.413274252029897,-2.8310540328889733,1
335,20.65485640547557,0.5461765070051828,0.12354213691475302,1
336,20.641922126795844,1.196876856663196,0.781968710893854,1
337,20.747393777585792,1.0546093094781153,0.5766982198495345,1
338,20.738165111781402,0.20742481298958024,-0.2649735809599737,1
339,20.587509878912122,-1.4483047015970818,-1.8307099731533298,1
340,20.77521434285699,0.032045284680769726,-0.46248427539731907,1
341,20.64329587612238,0.06303594481250119,-0.3526928029958559,1
342,20.785381952969882,1.0456202190380774,0.5450170897655435,1
343,20.62030328414917,1.012421194770698,0.6104269525893704,1
344,20.743080839471723,0.20369930152991353,-0.27163547687348166,1
345,20.661678501196988,1.2446094209276306,0.8178999073221447,1
346,20.684213949675673,-0.6455921762992608,-1.085763123235044,1
347,20.738168705576587,-0.2392446210967606,-0.7116451617812377,1
348,20.659017182564757,0.36484951601465176,-0.060270272701516636,1
349,20.713765634021645,1.0023366647802499,0.5445131723893561,1
350,20.71537321076987,0.10755435563582244,-0.35122941439232586,1
351,20.761563304152983,1.6880611774795788,1.2016859946075673,1
352,20.772332859339393,0.8747742207586062,0.38196589992282326,1
353,20.799950719231177,-0.46871877525578726,-0.9780244815334613,1
354,20.723193508262113,0.5199473357121216,0.05649215151555809,1
355,20.730436084038367,-0.4488107844450529,-0.9165922837377583,1
356,20.683570306447677,-0.5520025996565574,-0.9917890696465916,1
357,20.675655909029437,-1.0215972844323054,-1.456656130150922,1
358,20.649941503040953,1.7879301429824213,1.3682316643836159,1
359,20.70668582599603,1.3338062484662652,0.8802118426994185,1
360,20.727820119582216,-1.1635188287958704,-1.629737695281237,1
361,20.723010852206276,1.5470743342081144,1.0837282586596584,1
362,20.752666106099966,1.4128944224295714,0.9318339346935551,1
363,20.65819020186196,0.03188237042341158,-0.39274342565681486,1
364,20.814630206809014,0.9962712913069833,0.4781968692196863,1
365,20.74535545667761,2.692463891898809,2.2157703826985564,1
366,20.786660183883544,0.7584985407861806,0.25713186690341683,1
367,20.751262376417994,0.8729134767359886,0.3926914996488945,1
368,20.692174258479483,1.5379032763230607,1.0929772801876825,1
369,20.721706735697214,-0.6014034079459731,-1.0639704762579727,1
370,20.57508593172501,-0.9206482825633038,-1.2956321736701386,1
371,20.752692584951845,-0.9575830755047279,-1.4386593802456535,1
372,20.740534697005536,0.36734834584803044,-0.10646550755178952,1
373,20.806650725590305,1.3569400390197108,0.8436321186746616,1
374,20.660201987635844,-0.46245998872503674,-0.8882875146086702,1
375,20.746070737345892,-0.9213864833683947,-1.398507261768,1
376,20.7367296222247,0.6594296849511829,0.18788877324708664,1
377,20.690840628701345,0.06522983436398172,-0.37889952493664686,1
378,20.682592020541403,1.0393994703956113,0.6001973744204867,1
379,20.699224688834246,0.3214985121416403,-0.12763902201838823,1
380,20.80919438551717,0.33673821978282603,-0.1780891426338026,1
381,20.811264752331088,0.4405408371034218,-0.07552324819720707,1
382,20.692002699449617,0.49081714566644297,0.04599362942823393,1
383,20.75766341466152,-0.46755588910544676,-0.9516014932058379,1
384,20.79166940608834,-0.606593632789463,-1.1109525395896356,1
385,20.78628299475124,2.103723581075851,1.6025822191660097,1
386,20.69607613380507,3.5516904658541213,3.104433704719404,1
387,20.743916281481358,1.6119041774170892,1.1360703520599735,1
388,20.704213220143636,-1.160754479307918,-1.6128718867862424,1
389,20.82882055396105,0.5753064370054014,0.04875548460624424,1
390,20.90976528946355,1.7846837080026328,1.2097808374494567,1
391,20.779506450567105,-1.1027293647867797,-1.599822793156233,1
392,20.676715878026407,-0.029961309063825547,-0.4656533217681533,1
393,20.826928146058936,0.13923640299379875,-0.38618412935482554,1
394,20.865841801690713,-0.3439463815838528,-0.8926117844049162,1
395,20.863933612128196,-0.26593619874913044,-0.8134617544266276,1
396,20.80023201677669,1.5482846771547085,1.0388109392464018,1
397,20.820490758582554,0.09501681293933867,-0.4265583793701669,1
398,20.800742671304175,0.30800087437269164,-0.20177790037049426,1
399,20.834027791910525,2.2741840331824505,1.7445225641872675,1
400,20.847070714828334,-0.285589328091465,-0.8230419194801684,1
401,20.76432112180109,-1.4008669276703183,-1.8888894786185502,1
402,20.77467460529985,1.1699402994011485,0.6757331487549443,1
403,20.78891652632978,2.544421848125227,2.041707359778553,1
404,20.79648502269225,0.7458580276122794,0.23862253719678128,1
405,20.819586531628662,0.8553103779406639,0.3342753209147675,1
406,20.86793295572358,-0.7112027102220934,-1.2611172530646422,1
407,20.748671497525926,-0.43274727691008746,-0.9114216059215081,1
408,20.861925301885822,2.0395485185529107,1.4932226165880884,1
409,20.808149443701186,1.801028926969935,1.2868257551303524,1
410,20.676693978898783,1.0497047391400751,0.6140258077661147,1
411,20.80206452732743,-0.1083188139818736,-0.618887192568363,1
412,20.810355678776116,-0.6548827940264472,-1.170403848951436,1
413,20.853410506168625,-0.48624480171315454,-1.0274844345950003,1
414,20.85747797050434,-0.6137934862591177,-1.1574627978771268,1
415,20.829681721719496,1.1536468993934657,0.6265815328978919,1
416,20.791277795078,-0.2751183177633177,-0.7792432977564825,1
417,20.88163835758303,0.06740305066332714,-0.49069834293439324,1
418,20.80214348199097,1.2061182507985615,0.6955027090530885,1
419,20.77857763208969,1.1680301395032537,0.6714915360365095,1
420,20.807925375324256,0.5569734630348014,0.04290413727866016,1
421,20.815069782714005,0.987081458878958,0.4687444584034728,1
422,20.838294372680398,0.5234659510036315,-0.00874413789748707,1
423,20.823602328589082,-1.4313654695266809,-1.9547993420499405,1
424,20.829781448421205,0.42854940758276205,-0.09857553014111753,1
425,20.88708119336434,0.11445600496552366,-0.44689663837178983,1
426,20.89182503749539,0.1834140294498688,-0.38077232458815796,1
427,20.88064262566724,0.7736108186800541,0.21610422038059085,1
428,20.840527770629404,-0.06022082551964425,-0.5937650231081945,1
429,20.82463712946201,1.7220495462108447,1.1979975407503058,1
430,20.848411302513355,0.3394792742017736,-0.198774110291287,1
431,20.854665256918263,0.6809719752657463,0.13898282352793723,1
432,20.906072354074485,0.8755890343115618,0.3028921195697376,1
433,20.851989109463574,0.3397861872984006,-0.20060438162986605,1
434,20.807763841931695,1.134723647126343,0.6207508125048984,1
435,20.82813627006797,1.2562515763675557,0.7301093774047644,1
436,20.96020927157083,1.2097470931537502,0.6047117713784851,1
437,20.827366960461287,-0.2154064110810998,-0.7410890669382584,1
438,20.812810159521483,-0.4244874434723303,-0.9414746697471161,1
439,20.863416524822657,-0.0984022619900854,-0.6456189382460776,1
440,20.968053253922854,0.5738500164737383,-0.03587086749815582,1
441,20.886822037571473,-1.358302403556354,-1.9195002415242002,1
442,20.89863242971883,-0.32575357925520354,-0.894006293749988,1
443,20.80717186419114,-0.6889475493545256,-1.2025667691413227,1
444,20.81305867781721,-0.2095874283246345,-0.7267231057151121,1
445,20.889881463962386,-0.4140936143598358,-0.9771189848229481,1
446,20.869119421192494,1.313688294448172,0.7630650226081266,1
447,20.913483044536328,0.9721613940637672,0.39503774178983253,1
448,20.840876222017396,1.4397808381812482,0.9060284949623711,1
449,20.950652450246103,-0.44388187158097203,-1.0432084756782185,1
450,20.96787368968309,-0.22421830176026092,-0.8338319239643496,1
451,20.82465473534877,0.1720700227155348,-0.35199249953019524,1
452,20.916256876295336,2.1874980761501592,1.6087174898538694,1
453,20.89203882009793,2.196006504914046,1.6316924489465898,1
454,20.9801303208996,-0.05119925248372148,-0.6681343098095116,1
455,20.921291469327276,1.1656463885452686,0.5838584141994909,1
